user_id,total_questions,total_correct_solutions,number_algebra_mistakes,number_trigonometry_mistakes,number_reading_mistakes,number_working_with_formulas_mistakes,course_recommend
6073,33,9,0,0,1,22,Курс по логическому мышлению и математике для начинающих
6074,21,19,2,0,0,0,Sleep and recover more. You are best!
6075,39,37,0,0,1,0,Sleep and recover more. You are best!
6076,22,10,0,1,0,20,Курс по логическому мышлению и математике для начинающих
6077,38,22,0,1,27,0,Курс по улучшению внимательности
6078,26,1,16,2,1,4,Курс по алгебре
6079,47,30,1,5,0,12,"Курс по олимпиадной алгебре, Курс по олимпиадной геометрии, Курс по логическому мышлению и математике для начинающих"
6080,44,7,4,4,16,12,"Курс по олимпиадной геометрии, Курс по улучшению внимательности"
6081,37,34,0,1,1,0,Sleep and recover more. You are best!
6082,2,1,1,0,0,0,Курс по алгебре
6083,40,26,0,0,2,21,Курс по логическому мышлению и математике для начинающих
6084,27,9,1,6,21,0,Курс по улучшению внимательности
6085,21,17,5,1,0,1,Курс по олимпиадной геометрии
6086,34,0,41,0,14,2,"Курс по улучшению внимательности, Курс по алгебре"
6087,23,18,0,3,1,0,Курс по тригонометрии
6088,42,14,6,0,1,16,Курс по логическому мышлению и математике для начинающих
6089,27,2,20,0,16,17,"Курс по улучшению внимательности, Курс по алгебре, Курс по логическому мышлению и математике для начинающих"
6090,37,12,0,20,0,13,"Курс по тригонометрии, Курс по логическому мышлению и математике для начинающих"
6091,35,17,0,18,0,0,Курс по тригонометрии
6092,44,7,0,8,49,3,"Курс по олимпиадной геометрии, Курс по улучшению внимательности"
6093,16,13,0,2,0,0,Курс по тригонометрии
6094,2,2,0,0,0,0,Курс по олимпиадной геометрии
6095,20,4,0,0,29,0,Курс по улучшению внимательности
6096,35,18,2,0,17,0,Курс по улучшению внимательности
6097,41,30,2,0,7,12,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
6098,6,3,1,1,1,2,"Курс по олимпиадной геометрии, Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
6099,30,4,25,6,0,0,"Курс по олимпиадной геометрии, Курс по алгебре"
6100,19,14,0,6,0,0,Курс по тригонометрии
6101,12,9,2,0,2,0,Курс по улучшению внимательности
6102,37,24,2,2,13,0,"Курс по олимпиадной геометрии, Курс по улучшению внимательности"
6103,22,1,10,1,1,32,Курс по логическому мышлению и математике для начинающих
6104,50,20,0,9,22,1,Курс по улучшению внимательности
6105,11,8,0,0,5,0,Курс по улучшению внимательности
6106,39,28,6,0,5,0,Курс по улучшению внимательности
6107,21,20,0,0,1,0,Sleep and recover more. You are best!
6108,47,3,32,1,5,9,Курс по алгебре
6109,40,40,0,0,0,0,Курс по олимпиадной геометрии
6110,10,4,2,0,0,5,Курс по логическому мышлению и математике для начинающих
6111,13,6,1,5,1,1,Курс по тригонометрии
6112,8,2,0,6,0,1,Курс по тригонометрии
6113,14,11,0,2,3,0,"Курс по тригонометрии, Курс по улучшению внимательности"
6114,3,1,0,0,0,1,Курс по логическому мышлению и математике для начинающих
6115,1,1,0,0,0,0,Sleep and recover more. You are best!
6116,37,9,51,7,1,2,"Курс по олимпиадной геометрии, Курс по алгебре"
